time_stamp, lat, lon, pitch, roll, heading, serial_number, cam_position
1.642760315789073944e+09,4.571187022251764631e+01,5.094719479014078622e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.659968740844726653e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760315789443493e+09,4.571187026008844612e+01,5.094719474086761402e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.599684452056885675e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760315989078760e+09,4.571189055634061305e+01,5.094716812283198060e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.659808736991882370e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760315989448786e+09,4.571189059395988608e+01,5.094716807349523258e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.598084409713749210e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760316189452648e+09,4.571191092768589925e+01,5.094713824876944130e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.578107471942905704e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760316189082623e+09,4.571191089006662622e+01,5.094713830427329171e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.657814632463455382e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760316389087439e+09,4.571193122388958585e+01,5.094710830355087872e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.655714581894874868e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760316389457464e+09,4.571193126150885888e+01,5.094710824804703719e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.557106966257094882e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760316589092016e+09,4.571195155768831597e+01,5.094707830286423267e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.653614533829689321e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760316589462519e+09,4.571195159535606933e+01,5.094707824728886614e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.536106435537340076e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760316789097309e+09,4.571197189155975593e+01,5.094704830207029467e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.651514478254318306e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760316789467096e+09,4.571197192915479235e+01,5.094704824660222009e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.515105954885484607e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760316989101410e+09,4.571199222531000572e+01,5.094701830145517363e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.649414435195922692e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760316989471197e+09,4.571199226290504214e+01,5.094701824598709905e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.494105524301528476e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760317189105749e+09,4.571201255908449212e+01,5.094698830080429452e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.648770503902435394e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760317189475775e+09,4.571201259670376515e+01,5.094698824530045300e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.487694678306581864e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760317389110804e+09,4.571203289293169547e+01,5.094695830004612347e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.648210489749908447e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760317389480352e+09,4.571203293050249528e+01,5.094695824461380695e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.482094550132751465e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760317589114904e+09,4.571205322668194526e+01,5.094692829943101131e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.647650478267669314e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760317589485407e+09,4.571205326434969862e+01,5.094692824385563590e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.476494408607482001e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760317789119959e+09,4.571207356052914861e+01,5.094689829867284026e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.647090464115142936e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760317789489746e+09,4.571207359812418503e+01,5.094689824320475680e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.470894287109371135e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760317989124775e+09,4.571209389435211534e+01,5.094686829795042726e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.646530450630187943e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760317989494085e+09,4.571209393189867143e+01,5.094686824255387769e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.465294165611265953e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760318189143181e+09,4.571211391431808124e+01,5.094683829518953821e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.647057972383498736e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760318189499378e+09,4.571211394993781596e+01,5.094683824175993969e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.470590231657024560e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760318389133930e+09,4.571213391339301779e+01,5.094680829657713517e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.647647945094108195e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760318389503717e+09,4.571213395037173655e+01,5.094680824110905171e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.476490359663961272e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760318589138269e+09,4.571215391382693838e+01,5.094677829592625606e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.648237957894801866e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760318589508772e+09,4.571215395087718747e+01,5.094677824035088065e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.482390508770942006e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760318789143324e+09,4.571217391433238930e+01,5.094674829516808501e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.648827972805499940e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760318789512873e+09,4.571217395128726935e+01,5.094674823973575961e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.488290629744528815e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760318989147663e+09,4.571219391476630989e+01,5.094671829451719702e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.649417985606193611e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760318989517689e+09,4.571219395176887446e+01,5.094671823901335550e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.494190771818159647e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760319189152241e+09,4.571221391522407629e+01,5.094668829383055098e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.650007999110221704e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760319189521790e+09,4.571221395217894923e+01,5.094668823839823446e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.500090892791746455e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760319389156818e+09,4.571223391568183558e+01,5.094665829314390493e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.650598012614250365e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760319389527321e+09,4.571223395273208467e+01,5.094665823756853840e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.505991055965421310e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760319589161396e+09,4.571225391613960198e+01,5.094662829245725888e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.651188026118278458e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760319589531660e+09,4.571225395316600526e+01,5.094662823691765041e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.511891183972358021e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760319789165974e+09,4.571227391659736128e+01,5.094659829177061283e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.651778039622307119e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760319789535522e+09,4.571227395355224132e+01,5.094659823633829632e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.517791297912600612e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760319989170790e+09,4.571229391707896639e+01,5.094656829104820872e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.652368053829670203e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760319989540577e+09,4.571229395405769225e+01,5.094656823558012526e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.523691447019575662e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760320189174891e+09,4.571231423278053541e+01,5.094654144334792356e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.652608092379570053e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760320189545393e+09,4.571231427044828166e+01,5.094654139394759973e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.526084999322893054e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760320389179468e+09,4.571233456657925842e+01,5.094651477607090584e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.652828097414970330e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760320389550209e+09,4.571233460427124839e+01,5.094651472663879410e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.528285052299503377e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760320589183807e+09,4.571235490035374482e+01,5.094648810882567602e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.653048102188110420e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760320589554310e+09,4.571235493802149819e+01,5.094648805942535219e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.530485097408296724e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760320789189339e+09,4.571237523424942850e+01,5.094646144142150668e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.653268108272552581e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760320789559126e+09,4.571237527184446492e+01,5.094646139211654656e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.532685150384907047e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760320989193678e+09,4.571239556802391490e+01,5.094643477417627686e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.653488113045692671e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760320989563465e+09,4.571239560561895132e+01,5.094643472487131675e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.534885198116302263e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760321189198256e+09,4.571241590182264503e+01,5.094640810689925914e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.653159443140029907e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760321189568520e+09,4.571241593946615467e+01,5.094640805753072321e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.531587766647339777e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760321389202833e+09,4.571243623562137515e+01,5.094638143962224142e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.652799434900284155e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760321389572620e+09,4.571243627321640446e+01,5.094638139031728130e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.527987692832948596e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760321589206934e+09,4.571245656937161783e+01,5.094635477240880839e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.652439427518845037e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760321589577198e+09,4.571245660701513458e+01,5.094635472304026358e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.524387610435485385e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760321789212465e+09,4.571247690326730861e+01,5.094632810500463016e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.652079417562484878e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760321789582491e+09,4.571247694088658164e+01,5.094632805566788214e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.520787515163425496e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760321989216805e+09,4.571249723704179502e+01,5.094630143775940034e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.651719409751892158e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760321989586353e+09,4.571249727461258772e+01,5.094630138848622813e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.517187445640564647e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760322189220905e+09,4.571251757079204481e+01,5.094627477054596731e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.652097363901138465e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760322189591169e+09,4.571251760843555445e+01,5.094627472117742251e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.520981414556501932e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760322389225960e+09,4.571253790463924815e+01,5.094624810320536490e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.652517374515533675e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760322389595509e+09,4.571253794221004085e+01,5.094624805393219269e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.525181505680086502e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760322589230776e+09,4.571255823846221489e+01,5.094622143589655927e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.652937384629249777e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760322589600086e+09,4.571255827600876387e+01,5.094622138665517497e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.529381601810456459e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760322789234877e+09,4.571257857221245757e+01,5.094619476868311736e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.653357393240928559e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760322789605618e+09,4.571257860990444755e+01,5.094619471925099674e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.533581717967985014e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760322989239931e+09,4.571259890605966092e+01,5.094616810134252383e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.653777403855323769e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760322989609480e+09,4.571259894363046072e+01,5.094616805206935162e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.537781799077987444e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760323189243793e+09,4.571261908208251157e+01,5.094614301119248623e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.654329882621765364e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760323189614534e+09,4.571261911946555045e+01,5.094614296484987648e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.543309206962584312e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760323389248848e+09,4.571263924925883515e+01,5.094611801056067257e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.654889896774291742e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760323389619350e+09,4.571263928661783638e+01,5.094611796424787009e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.548909341812134244e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760323589623213e+09,4.571265945367395744e+01,5.094609296376506613e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.554509449958800360e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760323589253664e+09,4.571265941641112107e+01,5.094609300995866619e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.655449910259246735e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760323789257765e+09,4.571267958349128691e+01,5.094606800944607272e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.656009921741485300e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760323789627552e+09,4.571267962077816094e+01,5.094606796322266540e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.560109571456911226e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760323989262581e+09,4.571269975064357283e+01,5.094604300884405745e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.656569935226440293e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760323989632368e+09,4.571269978793044686e+01,5.094604296262065901e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.565709706306455473e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760324189266682e+09,4.571271991772373156e+01,5.094601800833146399e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.657129946708679427e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760324189637661e+09,4.571271995513081521e+01,5.094601796195904697e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.571309854507444470e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760324389271736e+09,4.571274008490006224e+01,5.094599300769965033e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.657689960861205805e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760324389642239e+09,4.571274012225905636e+01,5.094599296138684785e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.576909982681274869e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760324589646578e+09,4.571276028936325986e+01,5.094596796084443824e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.582510104179380050e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760324589276552e+09,4.571276025205234816e+01,5.094596800709764395e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.658249974346160798e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760324789280653e+09,4.571278041913250689e+01,5.094594300658504160e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.658809985828399363e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760324789650679e+09,4.571278045644342569e+01,5.094594296033184477e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.588110219001771384e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760324989285707e+09,4.571280058630883758e+01,5.094591800595323683e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.659369999980926309e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760324989655495e+09,4.571280062359571161e+01,5.094591795972983839e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.593710353851315631e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760325189290047e+09,4.571282059567133160e+01,5.094589458282788641e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.659153922939300401e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760325189660072e+09,4.571282063267389617e+01,5.094589453965823189e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.591534419059752281e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760325389294863e+09,4.571284059615293671e+01,5.094587124893267926e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.658893916678428582e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760325389664650e+09,4.571284063313166257e+01,5.094587120579084250e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.588934359550478348e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760325589299679e+09,4.571286059663454893e+01,5.094584791503747212e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.658633910417556763e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760325589669228e+09,4.571286063358942897e+01,5.094584787192344422e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.586334300041198730e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760325789304256e+09,4.571288059709230822e+01,5.094582458117008272e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.658373904466628801e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760325789673567e+09,4.571288063402334956e+01,5.094582453808387257e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.583734243631363370e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760325989308357e+09,4.571290059750239010e+01,5.094580124735831994e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.658113899135589691e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760325989678621e+09,4.571290063452879338e+01,5.094580120416084767e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.581134177923200923e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760326189313412e+09,4.571292091353019060e+01,5.094577791343529505e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.656661218070984205e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760326189683437e+09,4.571292095114946363e+01,5.094577787026564053e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.566584058761594633e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760326389687538e+09,4.571294128489971342e+01,5.094575453645387775e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.551383747100828714e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760326389318228e+09,4.571294124735315734e+01,5.094575457954008790e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.655141181468963509e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760326589323044e+09,4.571296158117612407e+01,5.094573124564488076e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.653621144866943382e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760326589692116e+09,4.571296161869843644e+01,5.094573120258648835e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.536183399200439226e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760326789697170e+09,4.571298195254563979e+01,5.094570786866346346e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.520983015060426169e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760326789326906e+09,4.571298191490213014e+01,5.094570791186094461e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.652101115512847969e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760326989701509e+09,4.571300228632012619e+01,5.094568453482389181e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.505782685279848465e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760326989331484e+09,4.571300224870086026e+01,5.094568457799354633e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.650581080722809020e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760327189336300e+09,4.571302226696332127e+01,5.094565808849334410e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.649837322950363045e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760327189706564e+09,4.571302230398973165e+01,5.094565803912480817e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.498360270261764526e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760327389711380e+09,4.571304230447133676e+01,5.094563137181599366e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.491360101699831375e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760327389340878e+09,4.571304226742108767e+01,5.094563142121632637e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.649137306928634530e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760327589345455e+09,4.571306226787885407e+01,5.094560475393930865e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.648437290906906014e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760327589715481e+09,4.571306230488141864e+01,5.094560470460256063e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.484359958171842209e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760327789349794e+09,4.571308226831277466e+01,5.094557808669407883e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.647737275719642298e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760327789720297e+09,4.571308230536302375e+01,5.094557803729374612e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.477359789609909058e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760327989354849e+09,4.571310226881822558e+01,5.094555141935348530e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.647037258028984184e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760327989724398e+09,4.571310230577310563e+01,5.094555137008031309e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.470359646081925575e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760328189358950e+09,4.571312258482655011e+01,5.094552317414879461e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.647217762792110420e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760328189729691e+09,4.571312262251854008e+01,5.094552312162717200e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.472181891441346124e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760328389363766e+09,4.571314291864951684e+01,5.094549484013318974e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.647447768330574149e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760328389733791e+09,4.571314295626878987e+01,5.094549478771289053e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.474481938600541753e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760328589368820e+09,4.571316325249672019e+01,5.094546650608380745e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.647677774143218699e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760328589738607e+09,4.571316329009175661e+01,5.094546645369728566e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.476781993985173358e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760328789373159e+09,4.571318358627120659e+01,5.094543817213574854e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.647907779133319650e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760328789742947e+09,4.571318362386624301e+01,5.094543811974922676e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.479082043886182873e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760328989377975e+09,4.571320392009417333e+01,5.094540983812014368e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.648137784671783379e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760328989748001e+09,4.571320395771344636e+01,5.094540978569984446e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.481382102012634050e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760329189382792e+09,4.571322425391714006e+01,5.094538150410453881e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.648367790210247108e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760329189752102e+09,4.571322429146369615e+01,5.094538145178556299e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.483682149171829678e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760329389386654e+09,4.571324458764314613e+01,5.094535317022403476e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.648597794651985282e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760329389756680e+09,4.571324462526241916e+01,5.094535311780373554e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.485982201814653081e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760329589391470e+09,4.571326492146611287e+01,5.094532483620842100e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.648827800190449011e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760329589761496e+09,4.571326495908538590e+01,5.094532478378812179e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.488282257199290370e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760329789395809e+09,4.571328525524059927e+01,5.094529650226037099e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.649057805180549394e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760329789766073e+09,4.571328529288411602e+01,5.094529644980629435e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.490582309842108089e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760329989400864e+09,4.571330558908780262e+01,5.094526816821098869e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.649287810993194512e+02,2.101995000000000000e+07,1.000000000000000000e+00
1.642760329989770651e+09,4.571330562668283903e+01,5.094526811582446690e+00,3.470000000000000000e+02,0.000000000000000000e+00,8.492882362484931491e+01,2.101994900000000000e+07,4.000000000000000000e+00
1.642760330189405203e+09,4.571332560718695248e+01,5.094524141263962136e+00,3.470000000000000000e+02,0.000000000000000000e+00,2.649868215608597097e+02,2.101995000000000000e+07,1.000000000000000000e+00
